eid	author-seq	author-SopusID	author-ori-name	author-sc-name	afid	dptid	affiliation-organization	affiliation-city-group	affiliation-country	affiliation-country-code
67649436002	1	7.202116223E9	Cai G.Q.	Cai G.	60017606	103909175	Center for Applied Stochastics Research;Florida Atlantic University	Boca Raton, FL 33431		usa
67649500197	1	1.40320921E10	Nayak G.	Nayak G.	60017606	103909109	Department of Biological Sciences;Florida Atlantic University	Boca Raton, FL		usa
67649500197	1	1.40320921E10	Nayak G.	Nayak G.	60017606	103909109	Department of Biological Sciences;Florida Atlantic University	Boca Raton, FL 33431		usa
67649500197	1	1.40320921E10	Nayak G.	Nayak G.	60017606	103909111	Department of Biomedical Sciences;Florida Atlantic University	Boca Raton, FL		usa
67649500197	2	7.103277608E9	Prentice H.M.	Prentice H.	60017606	103909109	Department of Biological Sciences;Florida Atlantic University	Boca Raton, FL		usa
67649500197	2	7.103277608E9	Prentice H.M.	Prentice H.	60017606	103909109	Department of Biological Sciences;Florida Atlantic University	Boca Raton, FL 33431		usa
67649500197	2	7.103277608E9	Prentice H.M.	Prentice H.	60017606	103909111	Department of Biomedical Sciences;Florida Atlantic University	Boca Raton, FL		usa
67649500197	3	7.101832651E9	Milton S.L.	Milton S.	60017606	103909109	Department of Biological Sciences;Florida Atlantic University	Boca Raton, FL		usa
67649500197	3	7.101832651E9	Milton S.L.	Milton S.	60017606	103909109	Department of Biological Sciences;Florida Atlantic University	Boca Raton, FL 33431		usa
67649500197	3	7.101832651E9	Milton S.L.	Milton S.	60017606	103909111	Department of Biomedical Sciences;Florida Atlantic University	Boca Raton, FL		usa
67649505432	1	2.40684859E10	Frenz-Ross J.L.	Frenz-Ross J.	60017606	103909114	Department of Chemistry and Biochemistry;Center of Excellence in Biomedical and Marine Biotechnology;Florida Atlantic University	Boca Raton, FL 33431		usa
67649505432	2	7.201450573E9	Kerr R.G.	Kerr R.	60017606	103909114	Department of Chemistry and Biochemistry;Center of Excellence in Biomedical and Marine Biotechnology;Florida Atlantic University	Boca Raton, FL 33431		usa
67649525425	1	7.004704408E9	Sperry L.	Sperry L.	60017606	103909191	Department of Counselor Education;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649531622	1	6.506561141E9	Hope O.-K.	Hope O.	60017606	105711538	Barry Kaye College of Business;Florida Atlantic University		United States	usa
67649531622	2	7.402968604E9	Kang T.	Kang T.	60017606	105711538	Barry Kaye College of Business;Florida Atlantic University		United States	usa
67649531622	3	5.54298194E10	Thomas W.B.	Thomas W.	60017606	105711538	Barry Kaye College of Business;Florida Atlantic University		United States	usa
67649531622	4	1.82344411E10	Yoo Y.K.	Yoo Y.	60017606	105711538	Barry Kaye College of Business;Florida Atlantic University		United States	usa
67649592434	1	7.006749233E9	Frederick P.	Frederick P.	60017606	103909109	Department of Biological Sciences;Florida Atlantic University	Boca Raton, FL 33431-0991	United States	usa
67649592434	2	6.701793687E9	Gawlik D.E.	Gawlik D.	60017606	103909109	Department of Biological Sciences;Florida Atlantic University	Boca Raton, FL 33431-0991	United States	usa
67649592434	3	7.201724696E9	Ogden J.C.	Ogden J.	60017606	103909109	Department of Biological Sciences;Florida Atlantic University	Boca Raton, FL 33431-0991	United States	usa
67649592434	4	7.403191219E9	Cook M.I.	Cook M.	60017606	103909109	Department of Biological Sciences;Florida Atlantic University	Boca Raton, FL 33431-0991	United States	usa
67649592434	5	3.67202065E10	Lusk M.	Lusk M.	60017606	103909109	Department of Biological Sciences;Florida Atlantic University	Boca Raton, FL 33431-0991	United States	usa
67649600361	1	6.60229152E9	Korgaonkar P.	Korgaonkar P.	60017606	103909142	Department of Marketing;Florida Atlantic University;College of Business	Boca Raton, FL	United States	usa
67649600361	1	6.60229152E9	Korgaonkar P.	Korgaonkar P.	60017606	103909142	Department of Marketing;InternetCoast Institute;Florida Atlantic University	Fort Lauderdale, FL	United States	usa
67649600361	2	7.003360154E9	Wolin L.D.	Wolin L.	60017606	103909142	Department of Marketing;Florida Atlantic University;College of Business	Boca Raton, FL	United States	usa
67649600361	2	7.003360154E9	Wolin L.D.	Wolin L.	60017606	103909142	Department of Marketing;InternetCoast Institute;Florida Atlantic University	Fort Lauderdale, FL	United States	usa
67649605062	1	7.401817838E9	Koch M.S.	Koch M.	60017606	103909109	Aquatic Plant Ecology Lab;Biological Sciences Department;Florida Atlantic University	Boca Raton, FL 33431		usa
67649605062	2	2.66339824E10	Kletou D.C.	Kletou D.	60017606	103909109	Aquatic Plant Ecology Lab;Biological Sciences Department;Florida Atlantic University	Boca Raton, FL 33431		usa
67649605062	3	2.66345494E10	Tursi R.	Tursi R.	60017606	103909109	Aquatic Plant Ecology Lab;Biological Sciences Department;Florida Atlantic University	Boca Raton, FL 33431		usa
67649690473	1	7.005631161E9	Rosselli M.	Rosselli M.	60017606		Florida Atlantic University	Davie, FL		usa
67649690473	2	3.55717048E10	Ardila A.	Ardila A.	60017606		Florida Atlantic University	Davie, FL		usa
67649690473	3	6.701835286E9	Matute E.	Matute E.	60017606		Florida Atlantic University	Davie, FL		usa
67649690473	4	6.506850816E9	Inozemtseva O.	Inozemtseva O.	60017606		Florida Atlantic University	Davie, FL		usa
67649695997	1	3.52269995E10	Cadonati L.	Cadonati L.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	2	2.66665194E10	Aylott B.	Aylott B.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	3	7.404127774E9	Baker J.G.	Baker J.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	4	2.29782614E10	Boggs W.D.	Boggs W.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	5	3.52713172E10	Boyle M.	Boyle M.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	6	7.102115648E9	Brady P.R.	Brady P.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	7	3.52269733E10	Brown D.A.	Brown D.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	8	6.701748421E9	Brugmann B.	Brügmann B.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	9	8.331607E9	Buchman L.T.	Buchman L.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	10	7.007109648E9	Buonanno A.	Buonanno A.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	11	7.005711451E9	Camp J.	Camp J.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	12	7.005135108E9	Campanelli M.	Campanelli M.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	13	6.602473701E9	Centrella J.	Centrella J.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	14	1.06388218E10	Chatterji S.	Chatterji S.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	15	7.402383238E9	Christensen N.	Christensen N.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	16	3.5271247E10	Chu T.	Chu T.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	17	8.8766604E9	Diener P.	Diener P.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	18	2.43294813E10	Dorband N.	Dorband N.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	19	1.43216108E10	Etienne Z.B.	Etienne Z.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	20	7.201953702E9	Faber J.	Faber J.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	21	3.52271752E10	Fairhurst S.	Fairhurst S.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	22	3.66023169E10	Farr B.	Farr B.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	23	2.66667649E10	Fischetti S.	Fischetti S.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	24	4.52611408E10	Guidi G.	Guidi G.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	25	3.52273117E10	Goggin L.M.	Goggin L.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	26	1.6028207E10	Hannam M.	Hannam M.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	27	1.27996632E10	Herrmann F.	Herrmann F.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	28	1.57252547E10	Hinder I.	Hinder I.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	29	6.602986298E9	Husa S.	Husa S.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	30	2.56494185E10	Kalogera V.	Kalogera V.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	31	3.52370241E10	Keppel D.	Keppel D.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	32	7.003864286E9	Kidder L.E.	Kidder L.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	33	1.67439577E10	Kelly B.J.	Kelly B.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	34	7.00566374E9	Krishnan B.	Krishnan B.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	35	3.68584522E10	Laguna P.	Laguna P.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	36	7.004654211E9	Lousto C.O.	Lousto C.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	37	2.20354867E10	Mandel I.	Mandel I.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	38	6.602927715E9	Marronetti P.	Marronetti P.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	39	7.003315294E9	Matzner R.	Matzner R.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	40	1.68351567E10	McWilliams S.T.	McWilliams S.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	41	5.54177893E10	Matthews K.D.	Matthews K.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	42	3.52276969E10	Mercer R.A.	Mercer R.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	43	5.51528138E10	Mohapatra S.R.P.	Mohapatra S.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	44	2.31111321E10	Mroue A.H.	Mroué A.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	45	9.94124E9	Nakano H.	Nakano H.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	46	6.508265444E9	Ochsner E.	Ochsner E.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	47	3.52277486E10	Pan Y.	Pan Y.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	48	2.60264279E10	Pekowsky L.	Pekowsky L.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	49	4.20620571E10	Pfeiffer H.P.	Pfeiffer H.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	50	6.602786547E9	Pollney D.	Pollney D.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	51	6.60384554E9	Pretorius F.	Pretorius F.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	52	2.56505567E10	Raymond V.	Raymond V.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	53	1.64448783E10	Reisswig C.	Reisswig C.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	54	7.003794296E9	Rezzolla L.	Rezzolla L.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	55	1.40550093E10	Rinne O.	Rinne O.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	56	1.06413577E10	Robinson C.	Robinson C.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	57	2.20359606E10	Rover C.	Röver C.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	58	2.20364486E10	Santamaria L.	Santamaría L.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	59	7.003338299E9	Sathyaprakash B.	Sathyaprakash B.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	60	7.003770019E9	Scheel M.A.	Scheel M.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	61	6.507651995E9	Schnetter E.	Schnetter E.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	62	2.45449709E10	Seiler J.	Seiler J.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	63	3.53549045E10	Shapiro S.L.	Shapiro S.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	64	5.54107248E10	Shoemaker D.	Shoemaker D.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	65	1.6029636E10	Sperhake U.	Sperhake U.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	66	1.00401253E10	Stroeer A.	Stroeer A.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	67	8.8997129E9	Sturani R.	Sturani R.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	68	7.004076941E9	Tichy W.	Tichy W.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	69	7.410232271E9	Liu Y.T.	Liu Y.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	70	6.50685862E9	Van Der Sluys M.	Van Der Sluys M.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	71	6.60376E9	Van Meter J.R.	Van Meter J.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	72	3.52386444E10	Vaulin R.	Vaulin R.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	73	7.005547723E9	Vecchio A.	Vecchio A.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	74	3.5228179E10	Veitch J.	Veitch J.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	75	7.003843703E9	Vicere A.	Viceré A.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	76	3.5228296E10	Whelan J.T.	Whelan J.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649695997	77	1.74366847E10	Zlochower Y.	Zlochower Y.	60017606	103909121	Department of Physics;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649716274	1	2.60299042E10	Jory S.R.	Jory S.	60017606	103909130	Department of Finance;Florida Atlantic University	Boca Raton, FL 33431		usa
67649716274	2	3.54881472E10	Madura J.	Madura J.	60017606	103909130	Department of Finance;Florida Atlantic University	Boca Raton, FL 33431		usa
67649743796	1	1.58408301E10	Pons F.	Pons F.	60017606	103909115	Department of Psychology;Florida Atlantic University	Boca Raton, FL 33431		usa
67649743796	2	7.003492749E9	Lewkowicz D.J.	Lewkowicz D.	60017606	103909115	Department of Psychology;Florida Atlantic University	Boca Raton, FL 33431		usa
67649743796	3	7.003864432E9	Soto-Faraco S.	Soto-Faraco S.	60017606	103909115	Department of Psychology;Florida Atlantic University	Boca Raton, FL 33431		usa
67649743796	4	6.701832236E9	Sebastian-Galles N.	Sebastián-Gallés N.	60017606	103909115	Department of Psychology;Florida Atlantic University	Boca Raton, FL 33431		usa
67649854117	1	1.64447612E10	Liu C.	Liu C.	60017606	105426892	Department of Computer Science and Engineering;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649854117	2	3.69960297E10	Wu J.	Wu J.	60017606	105426892	Department of Computer Science and Engineering;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649855096	1	2.6667957E10	Networks S.	Networks S.	60017606	105426892	Computer Science and Engineering Department;Florida Atlantic University	Boca Raton, FL		usa
67649855096	2	2.22333784E10	Badi A.	Badi A.	60017606	105426892	Computer Science and Engineering Department;Florida Atlantic University	Boca Raton, FL		usa
67649855096	3	7.004075469E9	Mahgoub I.	Mahgoub I.	60017606	105426892	Computer Science and Engineering Department;Florida Atlantic University	Boca Raton, FL		usa
67649855096	4	7.102951163E9	Ilyas M.	Ilyas M.	60017606	105426892	Computer Science and Engineering Department;Florida Atlantic University	Boca Raton, FL		usa
67649859475	1	7.102951163E9	Ilyas M.	Ilyas M.	60017606	103909110	College of Engineering and Computer Science;Florida Atlantic University	Boca Raton, FL		usa
67649865981	1	1.63193974E10	Krijestorac S.	Krijestorac S.	60017606	103909131	College of Engineering;Florida Atlantic University			usa
67649865981	2	7.003369913E9	Bagby J.	Bagby J.	60017606	103909131	College of Engineering;Florida Atlantic University			usa
67649866280	1	2.66675289E10	Bouhenguel R.	Bouhenguel R.	60017606	105426892	Computer Science and Engineering Department;Florida Atlantic University	Boca Raton FL		usa
67649866280	2	7.004075469E9	Mahgoub I.	Mahgoub I.	60017606	105426892	Computer Science and Engineering Department;Florida Atlantic University	Boca Raton FL		usa
67649866280	3	2.66678715E10	Mohammad I.	Mohammad I.	60017606	105426892	Computer Science and Engineering Department;Florida Atlantic University	Boca Raton FL		usa
67649886440	1	7.006674531E9	Deco G.	Deco G.	60017606	103909121	Center for Complex Systems and Brain Sciences;Physics Department;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649886440	2	3.57256023E10	Jirs V.	Jirs V.	60017606	103909121	Center for Complex Systems and Brain Sciences;Physics Department;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649886440	3	3.5465675E10	McIntosh A.R.	McIntosh A.	60017606	103909121	Center for Complex Systems and Brain Sciences;Physics Department;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649886440	4	7.004710859E9	Sporns O.	Sporns O.	60017606	103909121	Center for Complex Systems and Brain Sciences;Physics Department;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67649886440	5	7.004583303E9	Kotter R.	Kötter R.	60017606	103909121	Center for Complex Systems and Brain Sciences;Physics Department;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67650074383	1	1.27780976E10	Weiss J.A.	Weiss J.	60017606	103909123	College of Nursing;Florida Atlantic University;Treasure Coast Campus	Port St Lucie, FL 34986	United States	usa
67650091966	1	7.402941176E9	Jacobs P.L.	Jacobs P.	60017606		ES 279;Florida Atlantic University	Davie, FL 33314	United States	usa
67650093999	1	5.53947247E10	Kostek M.A.	Kostek M.	60017606	103909185	Department of Exercise Science and Health Promotion;Florida Atlantic University	Davie, FL	United States	usa
67650093999	2	6.701652478E9	Angelopoulos T.J.	Angelopoulos T.	60017606	103909185	Department of Exercise Science and Health Promotion;Florida Atlantic University	Davie, FL	United States	usa
67650093999	3	1.61889613E10	Clarkson P.M.	Clarkson P.	60017606	103909185	Department of Exercise Science and Health Promotion;Florida Atlantic University	Davie, FL	United States	usa
67650093999	4	7.202833543E9	Gordon P.M.	Gordon P.	60017606	103909185	Department of Exercise Science and Health Promotion;Florida Atlantic University	Davie, FL	United States	usa
67650093999	5	6.701727716E9	Moyna N.M.	Moyna N.	60017606	103909185	Department of Exercise Science and Health Promotion;Florida Atlantic University	Davie, FL	United States	usa
67650093999	6	6.60248507E9	Visich P.S.	Visich P.	60017606	103909185	Department of Exercise Science and Health Promotion;Florida Atlantic University	Davie, FL	United States	usa
67650093999	7	7.005878284E9	Zoeller R.F.	Zoeller R.	60017606	103909185	Department of Exercise Science and Health Promotion;Florida Atlantic University	Davie, FL	United States	usa
67650093999	8	7.202062079E9	Price T.B.	Price T.	60017606	103909185	Department of Exercise Science and Health Promotion;Florida Atlantic University	Davie, FL	United States	usa
67650093999	9	7.00369202E9	Seip R.L.	Seip R.	60017606	103909185	Department of Exercise Science and Health Promotion;Florida Atlantic University	Davie, FL	United States	usa
67650093999	10	3.53923744E10	Thompson P.D.	Thompson P.	60017606	103909185	Department of Exercise Science and Health Promotion;Florida Atlantic University	Davie, FL	United States	usa
67650093999	11	7.005054062E9	Devaney J.M.	Devaney J.	60017606	103909185	Department of Exercise Science and Health Promotion;Florida Atlantic University	Davie, FL	United States	usa
67650093999	12	8.5824941E9	Gordish-Dressman H.	Gordish-Dressman H.	60017606	103909185	Department of Exercise Science and Health Promotion;Florida Atlantic University	Davie, FL	United States	usa
67650093999	13	3.60467419E10	Hoffman E.P.	Hoffman E.	60017606	103909185	Department of Exercise Science and Health Promotion;Florida Atlantic University	Davie, FL	United States	usa
67650093999	14	7.004269363E9	Pescatello L.S.	Pescatello L.	60017606	103909185	Department of Exercise Science and Health Promotion;Florida Atlantic University	Davie, FL	United States	usa
67650145722	1	2.20339485E10	Fonoage M.	Fonoage M.	60017606	108538856	Department of Computer Science and Engineering;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67650145722	2	6.506319467E9	Cardei I.	Cardei I.	60017606	108538856	Department of Computer Science and Engineering;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67650145722	3	7.101753379E9	Shankar R.	Shankar R.	60017606	108538856	Department of Computer Science and Engineering;Florida Atlantic University	Boca Raton, FL 33431	United States	usa
67650229892	1	6.603215221E9	Benchekroun H.	Benchekroun H.	60017606	103909117	Department of Economics;Florida Atlantic University	Boca Raton, FL		usa
67650229892	2	6.507534486E9	Vishwasrao S.	Vishwasrao S.	60017606	103909117	Department of Economics;Florida Atlantic University	Boca Raton, FL		usa
67650230542	1	2.41712902E10	Gurses M.	Gurses M.	60017606	103909129	Department of Political Science;Florida Atlantic University	Boca Raton, FL		usa
67650237633	1	7.403738592E9	Wright A.E.	Wright A.	60017606	107194974	Center for Marine Biomedical and Biotechnology Research;Harbor Branch Oceanographic Institute;Florida Atlantic University	Ft. Pierce, FL 34946	United States	usa
67650237633	2	7.202210666E9	Roth G.P.	Roth G.	60017606	107194974	Center for Marine Biomedical and Biotechnology Research;Harbor Branch Oceanographic Institute;Florida Atlantic University	Ft. Pierce, FL 34946	United States	usa
67650237633	3	7.402611112E9	Hoffman J.K.	Hoffman J.	60017606	107194974	Center for Marine Biomedical and Biotechnology Research;Harbor Branch Oceanographic Institute;Florida Atlantic University	Ft. Pierce, FL 34946	United States	usa
67650237633	4	2.70675864E10	Divlianska D.B.	Divlianska D.	60017606	107194974	Center for Marine Biomedical and Biotechnology Research;Harbor Branch Oceanographic Institute;Florida Atlantic University	Ft. Pierce, FL 34946	United States	usa
67650237633	5	2.70679478E10	Pechter D.	Pechter D.	60017606	107194974	Center for Marine Biomedical and Biotechnology Research;Harbor Branch Oceanographic Institute;Florida Atlantic University	Ft. Pierce, FL 34946	United States	usa
67650237633	6	6.506421806E9	Sennett S.H.	Sennett S.	60017606	107194974	Center for Marine Biomedical and Biotechnology Research;Harbor Branch Oceanographic Institute;Florida Atlantic University	Ft. Pierce, FL 34946	United States	usa
67650237633	7	2.56447547E10	Guzman E.A.	Guzmán E.	60017606	107194974	Center for Marine Biomedical and Biotechnology Research;Harbor Branch Oceanographic Institute;Florida Atlantic University	Ft. Pierce, FL 34946	United States	usa
67650237633	8	6.603662537E9	Linley P.	Linley P.	60017606	107194974	Center for Marine Biomedical and Biotechnology Research;Harbor Branch Oceanographic Institute;Florida Atlantic University	Ft. Pierce, FL 34946	United States	usa
67650237633	9	7.402453916E9	McCarthy P.J.	McCarthy P.	60017606	107194974	Center for Marine Biomedical and Biotechnology Research;Harbor Branch Oceanographic Institute;Florida Atlantic University	Ft. Pierce, FL 34946	United States	usa
67650237633	10	7.005420792E9	Pitts T.P.	Pitts T.	60017606	107194974	Center for Marine Biomedical and Biotechnology Research;Harbor Branch Oceanographic Institute;Florida Atlantic University	Ft. Pierce, FL 34946	United States	usa
67650237633	11	7.003783853E9	Pomponi S.A.	Pomponi S.	60017606	107194974	Center for Marine Biomedical and Biotechnology Research;Harbor Branch Oceanographic Institute;Florida Atlantic University	Ft. Pierce, FL 34946	United States	usa
67650237633	12	7.403642546E9	Reed J.K.	Reed J.	60017606	107194974	Center for Marine Biomedical and Biotechnology Research;Harbor Branch Oceanographic Institute;Florida Atlantic University	Ft. Pierce, FL 34946	United States	usa
67650245298	1	6.603321512E9	Dinev T.	Dinev T.	60017606	107194973	Department of Information Systems;Barry Kaye College of Business;Florida Atlantic University	Boca Raton, FL	United States	usa
67650245298	2	5.19640698E10	Hu Q.	Hu Q.	60017606	107194973	Department of Information Systems;Barry Kaye College of Business;Florida Atlantic University	Boca Raton, FL	United States	usa
67650245298	3	2.47788898E10	Yayla A.	Yayla A.	60017606	107194973	Department of Information Systems;Barry Kaye College of Business;Florida Atlantic University	Boca Raton, FL	United States	usa
67650266956	1	1.60697863E10	Salameh A.	Salameh A.	60017606	103909116	Department of Electrical Engineering;Florida Atlantic University	Boca Raton, FL 33431		usa
67650266956	2	7.003369913E9	Bagby J.	Bagby J.	60017606	103909116	Department of Electrical Engineering;Florida Atlantic University	Boca Raton, FL 33431		usa
67650286598	1	1.60412384E10	Amstadter A.B.	Amstadter A.	60017606		Florida Atlantic University		United States	usa
67650286598	2	7.004999217E9	Vernon L.L.	Vernon L.	60017606		Florida Atlantic University		United States	usa
67650318762	1	6.603321512E9	Dinev T.	Dinev T.	60017606	103909126	Information Technology and Operations Management;College of Business;Florida Atlantic University	Boca Raton, FL	United States	usa
67650318762	2	1.5753424E10	Goo J.	Goo J.	60017606	103909126	Information Technology and Operations Management;College of Business;Florida Atlantic University	Boca Raton, FL	United States	usa
67650318762	3	5.19640698E10	Hu Q.	Hu Q.	60017606	103909126	Information Technology and Operations Management;College of Business;Florida Atlantic University	Boca Raton, FL	United States	usa
67650318762	4	7.203002244E9	Nam K.	Nam K.	60017606	103909126	Information Technology and Operations Management;College of Business;Florida Atlantic University	Boca Raton, FL	United States	usa
